event_id,session_id,student_id,timestamp,status,section_id,timetable_id,room_id,date,week_number,opened_by_staff_id,start_time,end_time,course_code,staff_id,semester,capacity,course_name,credit_hours,department,name,email,year_level,department_stu
EVT0000544,SESS00016,STU00062,2026-10-13 11:07:00,present,ATT-S001,TT0002,R02,2026-10-13,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Basel Fouad,student62@bua.edu.eg,2,AI Engineering
EVT0000545,SESS00016,STU00065,2026-10-13 10:59:00,present,ATT-S001,TT0002,R02,2026-10-13,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Ahmed Fouad,student65@bua.edu.eg,2,Information Systems
EVT0000546,SESS00016,STU00078,2026-10-13 11:00:00,present,ATT-S001,TT0002,R02,2026-10-13,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Verina Attia,student78@bua.edu.eg,4,Information Systems
EVT0000547,SESS00016,STU00080,2026-10-13 10:58:00,present,ATT-S001,TT0002,R02,2026-10-13,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Fady Samir,student80@bua.edu.eg,1,Computer Science
EVT0000548,SESS00016,STU00082,2026-10-13 10:58:00,present,ATT-S001,TT0002,R02,2026-10-13,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Basel Fahmy,student82@bua.edu.eg,3,Data Science
EVT0000549,SESS00016,STU00084,,absent,ATT-S001,TT0002,R02,2026-10-13,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Sara Nasser,student84@bua.edu.eg,2,AI Engineering
EVT0000550,SESS00016,STU00086,2026-10-13 11:06:00,present,ATT-S001,TT0002,R02,2026-10-13,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Bishoy Ghaly,student86@bua.edu.eg,2,Computer Science
EVT0000551,SESS00016,STU00097,2026-10-13 11:06:00,present,ATT-S001,TT0002,R02,2026-10-13,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Karim Gerges,student97@bua.edu.eg,4,AI Engineering
EVT0000552,SESS00016,STU00099,2026-10-13 11:11:00,present,ATT-S001,TT0002,R02,2026-10-13,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Sara Anwar,student99@bua.edu.eg,4,Information Systems
EVT0000553,SESS00016,STU00103,2026-10-13 11:03:00,present,ATT-S001,TT0002,R02,2026-10-13,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Rana Attia,student103@bua.edu.eg,1,AI Engineering
EVT0000554,SESS00016,STU00104,2026-10-13 11:06:00,present,ATT-S001,TT0002,R02,2026-10-13,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Sara Fouad,student104@bua.edu.eg,4,Computer Science
EVT0000555,SESS00016,STU00105,2026-10-13 11:04:00,present,ATT-S001,TT0002,R02,2026-10-13,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Basel Rizk,student105@bua.edu.eg,2,AI Engineering
EVT0000556,SESS00016,STU00106,2026-10-13 11:12:00,present,ATT-S001,TT0002,R02,2026-10-13,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Kirollos Fathy,student106@bua.edu.eg,2,Data Science
EVT0000557,SESS00016,STU00108,,absent,ATT-S001,TT0002,R02,2026-10-13,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Youssef Refaat,student108@bua.edu.eg,1,Computer Science
EVT0000558,SESS00016,STU00110,2026-10-13 11:04:00,present,ATT-S001,TT0002,R02,2026-10-13,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Yara Fouad,student110@bua.edu.eg,1,Information Systems
EVT0000559,SESS00016,STU00112,2026-10-13 11:10:00,present,ATT-S001,TT0002,R02,2026-10-13,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Ahmed Sobhy,student112@bua.edu.eg,2,Computer Science
EVT0000560,SESS00016,STU00113,2026-10-13 11:08:00,present,ATT-S001,TT0002,R02,2026-10-13,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Bishoy Sobhy,student113@bua.edu.eg,4,Information Systems
EVT0000561,SESS00017,STU00006,2026-10-20 10:57:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Kirollos Samir,student6@bua.edu.eg,2,Data Science
EVT0000562,SESS00017,STU00009,,absent,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Mostafa Attia,student9@bua.edu.eg,1,Data Science
EVT0000563,SESS00017,STU00011,2026-10-20 11:06:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Mostafa Ghaly,student11@bua.edu.eg,1,Data Science
EVT0000564,SESS00017,STU00018,2026-10-20 11:04:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Hassan Ibrahim,student18@bua.edu.eg,2,AI Engineering
EVT0000565,SESS00017,STU00020,2026-10-20 10:58:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Yara Attia,student20@bua.edu.eg,1,Computer Science
EVT0000566,SESS00017,STU00023,,absent,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Malak Fathy,student23@bua.edu.eg,3,AI Engineering
EVT0000567,SESS00017,STU00024,2026-10-20 10:58:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Nada Gerges,student24@bua.edu.eg,3,Data Science
EVT0000568,SESS00017,STU00026,,rejected_expired,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Ahmed Ghaly,student26@bua.edu.eg,3,Information Systems
EVT0000569,SESS00017,STU00029,2026-10-20 11:08:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,George Nasser,student29@bua.edu.eg,3,Computer Science
EVT0000570,SESS00017,STU00030,2026-10-20 10:59:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Hana Rizk,student30@bua.edu.eg,1,AI Engineering
EVT0000571,SESS00017,STU00042,2026-10-20 11:01:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Basel Ibrahim,student42@bua.edu.eg,4,AI Engineering
EVT0000572,SESS00017,STU00047,2026-10-20 11:09:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Nour Anwar,student47@bua.edu.eg,1,Information Systems
EVT0000573,SESS00017,STU00049,2026-10-20 10:58:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Nour Rizk,student49@bua.edu.eg,3,Information Systems
EVT0000574,SESS00017,STU00050,2026-10-20 11:01:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,George Ghaly,student50@bua.edu.eg,4,Data Science
EVT0000575,SESS00017,STU00053,2026-10-20 11:05:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Dina Hanna,student53@bua.edu.eg,3,AI Engineering
EVT0000576,SESS00017,STU00057,,rejected_expired,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Hana Fathy,student57@bua.edu.eg,4,Data Science
EVT0000577,SESS00017,STU00058,2026-10-20 11:07:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Farida Wahba,student58@bua.edu.eg,3,AI Engineering
EVT0000578,SESS00017,STU00060,2026-10-20 11:05:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Salma Kamel,student60@bua.edu.eg,3,Computer Science
EVT0000579,SESS00017,STU00062,2026-10-20 11:03:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Basel Fouad,student62@bua.edu.eg,2,AI Engineering
EVT0000580,SESS00017,STU00065,2026-10-20 11:00:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Ahmed Fouad,student65@bua.edu.eg,2,Information Systems
EVT0000581,SESS00017,STU00078,2026-10-20 11:02:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Verina Attia,student78@bua.edu.eg,4,Information Systems
EVT0000582,SESS00017,STU00080,2026-10-20 11:07:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Fady Samir,student80@bua.edu.eg,1,Computer Science
EVT0000583,SESS00017,STU00082,2026-10-20 11:08:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Basel Fahmy,student82@bua.edu.eg,3,Data Science
EVT0000584,SESS00017,STU00084,,absent,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Sara Nasser,student84@bua.edu.eg,2,AI Engineering
EVT0000585,SESS00017,STU00086,2026-10-20 11:05:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Bishoy Ghaly,student86@bua.edu.eg,2,Computer Science
EVT0000586,SESS00017,STU00097,2026-10-20 11:14:00,late,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Karim Gerges,student97@bua.edu.eg,4,AI Engineering
EVT0000587,SESS00017,STU00099,2026-10-20 11:06:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Sara Anwar,student99@bua.edu.eg,4,Information Systems
EVT0000588,SESS00017,STU00103,,absent,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Rana Attia,student103@bua.edu.eg,1,AI Engineering
EVT0000589,SESS00017,STU00104,2026-10-20 11:07:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Sara Fouad,student104@bua.edu.eg,4,Computer Science
EVT0000590,SESS00017,STU00105,2026-10-20 11:04:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Basel Rizk,student105@bua.edu.eg,2,AI Engineering
EVT0000591,SESS00017,STU00106,,absent,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Kirollos Fathy,student106@bua.edu.eg,2,Data Science
EVT0000592,SESS00017,STU00108,2026-10-20 11:06:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Youssef Refaat,student108@bua.edu.eg,1,Computer Science
EVT0000593,SESS00017,STU00110,2026-10-20 11:02:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Yara Fouad,student110@bua.edu.eg,1,Information Systems
EVT0000594,SESS00017,STU00112,2026-10-20 11:09:00,present,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Ahmed Sobhy,student112@bua.edu.eg,2,Computer Science
EVT0000595,SESS00017,STU00113,2026-10-20 11:21:00,late,ATT-S001,TT0002,R02,2026-10-20,7,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Bishoy Sobhy,student113@bua.edu.eg,4,Information Systems
EVT0000596,SESS00018,STU00006,2026-10-27 11:04:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Kirollos Samir,student6@bua.edu.eg,2,Data Science
EVT0000597,SESS00018,STU00009,2026-10-27 11:00:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Mostafa Attia,student9@bua.edu.eg,1,Data Science
EVT0000598,SESS00018,STU00011,,absent,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Mostafa Ghaly,student11@bua.edu.eg,1,Data Science
EVT0000599,SESS00018,STU00018,2026-10-27 11:04:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Hassan Ibrahim,student18@bua.edu.eg,2,AI Engineering
EVT0000600,SESS00018,STU00020,2026-10-27 11:09:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Yara Attia,student20@bua.edu.eg,1,Computer Science
EVT0000601,SESS00018,STU00023,2026-10-27 10:59:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Malak Fathy,student23@bua.edu.eg,3,AI Engineering
EVT0000602,SESS00018,STU00024,,absent,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Nada Gerges,student24@bua.edu.eg,3,Data Science
EVT0000603,SESS00018,STU00026,2026-10-27 11:13:00,late,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Ahmed Ghaly,student26@bua.edu.eg,3,Information Systems
EVT0000604,SESS00018,STU00029,,absent,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,George Nasser,student29@bua.edu.eg,3,Computer Science
EVT0000605,SESS00018,STU00030,2026-10-27 11:01:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Hana Rizk,student30@bua.edu.eg,1,AI Engineering
EVT0000606,SESS00018,STU00042,2026-10-27 11:07:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Basel Ibrahim,student42@bua.edu.eg,4,AI Engineering
EVT0000607,SESS00018,STU00047,2026-10-27 11:11:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Nour Anwar,student47@bua.edu.eg,1,Information Systems
EVT0000608,SESS00018,STU00049,2026-10-27 11:10:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Nour Rizk,student49@bua.edu.eg,3,Information Systems
EVT0000609,SESS00018,STU00050,,absent,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,George Ghaly,student50@bua.edu.eg,4,Data Science
EVT0000610,SESS00018,STU00053,2026-10-27 11:10:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Dina Hanna,student53@bua.edu.eg,3,AI Engineering
EVT0000611,SESS00018,STU00057,2026-10-27 11:03:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Hana Fathy,student57@bua.edu.eg,4,Data Science
EVT0000612,SESS00018,STU00058,,absent,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Farida Wahba,student58@bua.edu.eg,3,AI Engineering
EVT0000613,SESS00018,STU00060,2026-10-27 11:01:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Salma Kamel,student60@bua.edu.eg,3,Computer Science
EVT0000614,SESS00018,STU00062,2026-10-27 11:04:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Basel Fouad,student62@bua.edu.eg,2,AI Engineering
EVT0000615,SESS00018,STU00065,2026-10-27 11:12:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Ahmed Fouad,student65@bua.edu.eg,2,Information Systems
EVT0000616,SESS00018,STU00078,2026-10-27 11:12:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Verina Attia,student78@bua.edu.eg,4,Information Systems
EVT0000617,SESS00018,STU00080,2026-10-27 11:05:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Fady Samir,student80@bua.edu.eg,1,Computer Science
EVT0000618,SESS00018,STU00082,2026-10-27 11:10:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Basel Fahmy,student82@bua.edu.eg,3,Data Science
EVT0000619,SESS00018,STU00084,2026-10-27 11:04:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Sara Nasser,student84@bua.edu.eg,2,AI Engineering
EVT0000620,SESS00018,STU00086,2026-10-27 10:57:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Bishoy Ghaly,student86@bua.edu.eg,2,Computer Science
EVT0000621,SESS00018,STU00097,,absent,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Karim Gerges,student97@bua.edu.eg,4,AI Engineering
EVT0000622,SESS00018,STU00099,2026-10-27 11:12:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Sara Anwar,student99@bua.edu.eg,4,Information Systems
EVT0000623,SESS00018,STU00103,2026-10-27 11:07:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Rana Attia,student103@bua.edu.eg,1,AI Engineering
EVT0000624,SESS00018,STU00104,2026-10-27 11:02:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Sara Fouad,student104@bua.edu.eg,4,Computer Science
EVT0000625,SESS00018,STU00105,2026-10-27 11:04:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Basel Rizk,student105@bua.edu.eg,2,AI Engineering
EVT0000626,SESS00018,STU00106,2026-10-27 11:05:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Kirollos Fathy,student106@bua.edu.eg,2,Data Science
EVT0000627,SESS00018,STU00108,2026-10-27 11:12:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Youssef Refaat,student108@bua.edu.eg,1,Computer Science
EVT0000628,SESS00018,STU00110,2026-10-27 11:04:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Yara Fouad,student110@bua.edu.eg,1,Information Systems
EVT0000629,SESS00018,STU00112,,absent,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Ahmed Sobhy,student112@bua.edu.eg,2,Computer Science
EVT0000630,SESS00018,STU00113,2026-10-27 11:05:00,present,ATT-S001,TT0002,R02,2026-10-27,8,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Bishoy Sobhy,student113@bua.edu.eg,4,Information Systems
EVT0000631,SESS00019,STU00006,2026-11-03 10:58:00,present,ATT-S001,TT0002,R02,2026-11-03,9,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Kirollos Samir,student6@bua.edu.eg,2,Data Science
EVT0000632,SESS00019,STU00009,2026-11-03 11:16:00,late,ATT-S001,TT0002,R02,2026-11-03,9,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Mostafa Attia,student9@bua.edu.eg,1,Data Science
EVT0000633,SESS00019,STU00011,2026-11-03 11:09:00,present,ATT-S001,TT0002,R02,2026-11-03,9,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Mostafa Ghaly,student11@bua.edu.eg,1,Data Science
EVT0000634,SESS00019,STU00018,2026-11-03 11:02:00,present,ATT-S001,TT0002,R02,2026-11-03,9,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Hassan Ibrahim,student18@bua.edu.eg,2,AI Engineering
EVT0000635,SESS00019,STU00020,2026-11-03 11:07:00,present,ATT-S001,TT0002,R02,2026-11-03,9,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Yara Attia,student20@bua.edu.eg,1,Computer Science
